user_id,name,city,age,source,registered_at,order_id,order_date,category,amount,status
17503,Иван Морозов,Нижний Новгород,18,social,2025-05-09 19:00:00,118431,2025-06-06 19:00:00,Home,44403.38,
23368,Алексей Смирнов,Новосибирск,29,email,2025-04-01 01:00:00,206607,2025-06-03 01:00:00,Beauty,101126.86,completed
13559,Дмитрий Попов,Санкт-Петербург,40,email,2025-07-25 18:00:00,109180,2025-08-30 18:00:00,Electronics,92137.47,
25227,Елена Иванов,Нижний Новгород,36,advertising,2025-02-28 10:00:00,141481,2025-06-08 10:00:00,Books,141168.33,completed
23534,Дмитрий Иванов,Санкт-Петербург,64,,2026-05-08 06:00:00,110813,2026-07-10 06:00:00,Electronics,125716.35,
5714,Алексей Петров,Екатеринбург,59,organic,2026-03-03 13:00:00,147755,2026-05-25 13:00:00,Sports,111147.99,completed
38862,Анна Иванов,Санкт-Петербург,35,social,2025-08-05 04:00:00,210163,2025-11-26 04:00:00,Sports,13836.17,
36412,Максим Попов,Екатеринбург,58,partner,2025-09-25 10:00:00,202793,2025-12-03 10:00:00,Electronics,31257.01,completed
37454,Анна Смирнов,Москва,37,,2025-09-10 19:00:00,158171,2025-11-03 19:00:00,Books,89930.37,
5455,Ольга Морозов,Самара,62,advertising,2025-01-09 12:00:00,144218,2025-04-24 12:00:00,Books,42580.5,completed
35842,Дмитрий Волков,Москва,45,social,2025-11-21 07:00:00,159050,2026-02-05 07:00:00,Books,134249.85,cancelled
35871,Елена Попов,Самара,33,social,2025-12-29 23:00:00,218182,2026-02-17 23:00:00,Books,45383.82,completed
2747,Анна Смирнов,Москва,27,email,2026-02-02 07:00:00,192052,2026-03-30 07:00:00,Beauty,86862.72,returned
15298,Елена Морозов,Санкт-Петербург,24,advertising,2025-07-10 10:00:00,175245,2025-10-11 10:00:00,Sports,74757.55,cancelled
24956,Артём Иванов,Краснодар,36,organic,2025-02-01 22:00:00,136668,2025-04-30 22:00:00,Clothing,8194.01,returned
16938,Елена Волков,Новосибирск,46,advertising,2025-12-17 19:00:00,171931,2026-03-11 19:00:00,Electronics,91866.48,cancelled
12100,Дмитрий Иванов,Екатеринбург,51,,2026-04-22 16:00:00,151196,2026-06-09 16:00:00,Electronics,6448.84,completed
13109,Сергей Морозов,Москва,18,partner,2026-02-01 12:00:00,104874,2026-05-21 12:00:00,Sports,102299.44,returned
19872,Елена Иванов,Екатеринбург,64,organic,2025-10-27 23:00:00,213861,2025-12-19 23:00:00,Clothing,71353.69,completed
1982,Елена Попов,Нижний Новгород,31,,2026-01-14 12:00:00,214319,2026-05-05 12:00:00,Clothing,50720.08,pending
17561,Ольга Сидоров,Краснодар,53,partner,2026-03-04 14:00:00,142092,2026-04-15 14:00:00,Clothing,87813.87,cancelled
36472,Анна Морозов,Нижний Новгород,23,,2026-04-07 11:00:00,207247,2026-05-17 11:00:00,Beauty,137289.71,returned
37204,Максим Кузнецов,Екатеринбург,45,organic,2025-01-23 02:00:00,146383,2025-03-05 02:00:00,Home,39807.84,pending
18880,Анна Волков,Казань,54,social,2025-08-22 09:00:00,125145,2025-10-11 09:00:00,Home,10272.05,completed
6262,Максим Волков,Новосибирск,47,advertising,2025-10-26 16:00:00,148300,2026-01-18 16:00:00,Clothing,61777.5,cancelled
8631,Максим Иванов,Самара,43,,2025-04-01 01:00:00,127460,2025-04-01 01:00:00,Electronics,62472.75,completed
6694,Максим Смирнов,Санкт-Петербург,36,partner,2025-01-02 11:00:00,154475,2025-01-17 11:00:00,Books,126593.98,completed
37543,Иван Сидоров,Новосибирск,51,organic,2025-10-20 07:00:00,218046,2025-12-15 07:00:00,Sports,61606.86,completed
4542,Ольга Кузнецов,Новосибирск,65,social,2026-04-23 23:00:00,206997,2026-06-15 23:00:00,Clothing,7245.4,completed
26794,Анна Волков,Самара,51,partner,2025-04-13 04:00:00,106709,2025-04-13 04:00:00,Books,9964.93,completed
5866,Сергей Смирнов,Новосибирск,43,,2025-06-03 22:00:00,145406,2025-06-23 22:00:00,Sports,96046.27,completed
31558,Мария Кузнецов,Казань,39,organic,2025-06-09 13:00:00,213420,2025-09-02 13:00:00,Sports,148010.37,pending
15219,Сергей Кузнецов,Нижний Новгород,56,partner,2025-10-30 08:00:00,194336,2026-02-06 08:00:00,Electronics,51790.61,completed
32313,Мария Волков,Краснодар,24,advertising,2025-12-17 12:00:00,142263,2026-04-02 12:00:00,Home,148668.01,returned
7547,Елена Петров,Самара,39,organic,2025-05-13 01:00:00,132798,2025-05-29 01:00:00,Electronics,50688.03,completed
39378,Артём Морозов,Санкт-Петербург,28,organic,2025-11-12 05:00:00,170353,2026-01-20 05:00:00,Sports,124803.19,pending
38133,Максим Петров,Москва,21,social,2026-04-23 03:00:00,129941,2026-07-13 03:00:00,Clothing,114603.56,cancelled
1573,Иван Смирнов,Москва,32,organic,2026-03-04 15:00:00,203094,2026-04-13 15:00:00,Home,52644.88,completed
22284,Иван Волков,Екатеринбург,63,,2025-02-28 06:00:00,199957,2025-03-03 06:00:00,Home,125817.72,pending
34377,Дмитрий Попов,Казань,55,partner,2025-03-20 10:00:00,169327,2025-04-04 10:00:00,Books,102171.83,completed
36764,Дмитрий Кузнецов,Москва,22,email,2026-04-25 07:00:00,184241,2026-05-01 07:00:00,Clothing,16994.61,returned
7005,Артём Иванов,Москва,58,email,2026-03-21 06:00:00,134993,2026-04-09 06:00:00,Books,143037.47,returned
25369,Максим Иванов,Нижний Новгород,54,social,2025-10-18 05:00:00,207806,2025-11-26 05:00:00,Sports,63854.23,
14440,Анна Петров,Санкт-Петербург,35,advertising,2026-05-14 00:00:00,142170,2026-06-25 00:00:00,Sports,104799.81,returned
26388,Дмитрий Волков,Новосибирск,40,advertising,2025-09-11 03:00:00,210686,2025-12-01 03:00:00,Clothing,40562.09,cancelled
37690,Максим Кузнецов,Краснодар,30,social,2025-05-31 14:00:00,202849,2025-09-17 14:00:00,Books,28845.04,completed
12221,Елена Кузнецов,Новосибирск,58,organic,2025-10-12 22:00:00,154236,2026-01-30 22:00:00,Beauty,62551.25,cancelled
10595,Артём Сидоров,Санкт-Петербург,27,,2025-01-15 13:00:00,150534,2025-03-09 13:00:00,Clothing,147718.05,completed
23962,Анна Петров,Санкт-Петербург,34,,2026-02-13 15:00:00,196456,2026-06-07 15:00:00,Beauty,38442.28,completed
38477,Сергей Попов,Нижний Новгород,41,organic,2025-03-03 21:00:00,196440,2025-03-14 21:00:00,Electronics,92838.52,returned
39939,Максим Петров,Москва,35,email,2025-03-21 01:00:00,190475,2025-05-31 01:00:00,Books,110791.65,completed
24743,Алексей Смирнов,Самара,38,email,2025-06-17 10:00:00,110135,2025-07-08 10:00:00,Home,56687.58,completed
9807,Алексей Смирнов,Санкт-Петербург,65,email,2025-07-22 07:00:00,219429,2025-10-01 07:00:00,Sports,76165.39,completed
8460,Мария Петров,Казань,54,,2026-05-10 01:00:00,144457,2026-06-01 01:00:00,Clothing,37189.87,returned
34937,Артём Смирнов,Нижний Новгород,30,advertising,2025-07-05 11:00:00,152092,2025-08-08 11:00:00,Clothing,55416.82,completed
11578,Ольга Смирнов,Краснодар,57,organic,2026-04-05 00:00:00,155281,2026-06-08 00:00:00,Electronics,15603.66,completed
16970,Ольга Попов,Екатеринбург,53,partner,2025-07-13 04:00:00,194955,2025-10-06 04:00:00,Beauty,34910.56,returned
29517,Дмитрий Волков,Самара,46,,2025-01-31 23:00:00,142802,2025-05-29 23:00:00,Beauty,83858.83,
38054,Алексей Смирнов,Екатеринбург,23,email,2025-08-18 06:00:00,211239,2025-10-26 06:00:00,Clothing,73006.59,completed
30324,Алексей Кузнецов,Нижний Новгород,43,email,2025-08-07 19:00:00,105164,2025-09-29 19:00:00,Sports,6394.59,completed
9092,Елена Иванов,Екатеринбург,58,advertising,2026-01-14 02:00:00,149363,2026-05-04 02:00:00,Home,97941.22,pending
4068,Артём Волков,Новосибирск,30,organic,2025-11-06 13:00:00,167236,2026-02-17 13:00:00,Electronics,119775.56,
37254,Ольга Сидоров,Москва,36,social,2026-03-10 00:00:00,197675,2026-04-24 00:00:00,Books,92447.82,completed
3331,Алексей Смирнов,Новосибирск,28,email,2026-01-12 09:00:00,142815,2026-02-23 09:00:00,Electronics,61101.79,cancelled
31950,Дмитрий Кузнецов,Москва,31,partner,2025-10-31 17:00:00,125799,2026-02-23 17:00:00,Electronics,76727.11,pending
33852,Елена Смирнов,Нижний Новгород,33,social,2025-10-28 01:00:00,143491,2026-01-21 01:00:00,Beauty,64363.4,returned
21607,Ольга Попов,Краснодар,61,email,2025-06-08 00:00:00,210755,2025-07-09 00:00:00,Clothing,97936.65,returned
3823,Иван Смирнов,Нижний Новгород,40,,2025-11-29 12:00:00,121298,2026-03-16 12:00:00,Books,139432.56,pending
30348,Сергей Кузнецов,Москва,33,,2026-01-04 08:00:00,110478,2026-02-12 08:00:00,Sports,86819.93,completed
9274,Мария Морозов,Самара,44,,2026-01-22 13:00:00,218862,2026-04-23 13:00:00,Clothing,24349.36,
1943,Мария Кузнецов,Казань,27,social,2025-01-04 02:00:00,152314,2025-02-01 02:00:00,Home,62601.16,cancelled
12016,Максим Морозов,Санкт-Петербург,37,organic,2025-06-02 09:00:00,116592,2025-08-10 09:00:00,Beauty,49044.21,completed
25475,Артём Попов,Новосибирск,38,organic,2025-03-05 00:00:00,191592,2025-05-04 00:00:00,Books,108250.2,
1093,Дмитрий Иванов,Казань,25,organic,2025-10-18 04:00:00,189093,2026-02-14 04:00:00,Beauty,100820.18,pending
1430,Елена Попов,Казань,48,social,2025-10-26 14:00:00,212285,2025-11-12 14:00:00,Beauty,113737.87,completed
4214,Сергей Волков,Санкт-Петербург,33,social,2025-09-11 11:00:00,204853,2025-10-26 11:00:00,Home,105756.59,returned
22818,Алексей Кузнецов,Казань,37,email,2025-03-23 23:00:00,161544,2025-05-09 23:00:00,Beauty,63920.96,completed
8066,Елена Иванов,Новосибирск,34,advertising,2025-01-24 02:00:00,157672,2025-04-05 02:00:00,Home,85743.02,completed
25788,Артём Иванов,Новосибирск,50,advertising,2025-10-03 00:00:00,151114,2025-12-02 00:00:00,Books,53196.57,
16098,Артём Кузнецов,Новосибирск,25,organic,2025-11-21 00:00:00,162117,2025-12-03 00:00:00,Clothing,67490.57,cancelled
17455,Алексей Сидоров,Новосибирск,26,social,2026-04-12 21:00:00,197605,2026-05-03 21:00:00,Home,40496.38,completed
30606,Максим Петров,Санкт-Петербург,48,advertising,2025-01-05 10:00:00,166566,2025-03-15 10:00:00,Books,11958.28,pending
23664,Елена Попов,Екатеринбург,32,,2025-08-17 20:00:00,193094,2025-09-04 20:00:00,Books,61632.77,pending
28107,Максим Смирнов,Краснодар,46,partner,2026-05-05 20:00:00,159120,2026-07-27 20:00:00,Home,49817.78,completed
31595,Сергей Иванов,Самара,37,,2025-06-14 08:00:00,137657,2025-07-21 08:00:00,Sports,108705.34,returned
27521,Артём Сидоров,Нижний Новгород,55,partner,2026-01-19 08:00:00,143352,2026-02-21 08:00:00,Books,143671.33,completed
10167,Елена Попов,Самара,27,organic,2026-04-30 06:00:00,103087,2026-08-03 06:00:00,Books,32736.98,completed
4427,Артём Петров,Москва,45,organic,2025-02-05 05:00:00,201153,2025-04-09 05:00:00,Beauty,22578.75,completed
32034,Анна Смирнов,Новосибирск,18,organic,2025-02-05 03:00:00,217626,2025-04-28 03:00:00,Books,87802.99,
10368,Дмитрий Попов,Краснодар,53,,2025-11-09 15:00:00,200375,2026-02-11 15:00:00,Books,136126.27,returned
34940,Максим Иванов,Санкт-Петербург,22,,2025-02-07 09:00:00,116105,2025-04-11 09:00:00,Electronics,131757.87,completed
31287,Алексей Иванов,Новосибирск,64,organic,2026-04-07 01:00:00,138199,2026-05-17 01:00:00,Books,50668.07,pending
20177,Алексей Иванов,Санкт-Петербург,21,organic,2025-05-30 21:00:00,110698,2025-07-12 21:00:00,Clothing,72888.21,completed
7117,Дмитрий Петров,Нижний Новгород,45,,2025-02-20 13:00:00,152661,2025-03-27 13:00:00,Electronics,10990.97,completed
36595,Сергей Смирнов,Нижний Новгород,20,partner,2026-01-15 22:00:00,104582,2026-01-18 22:00:00,Clothing,12769.65,completed
37653,Дмитрий Смирнов,Санкт-Петербург,44,organic,2025-08-09 12:00:00,105544,2025-11-11 12:00:00,Sports,132015.58,cancelled
22663,Ольга Петров,Нижний Новгород,62,social,2025-05-01 19:00:00,120367,2025-06-12 19:00:00,Sports,130035.33,returned
9870,Сергей Иванов,Новосибирск,,email,2026-01-14 22:00:00,149911,2026-03-11 22:00:00,Beauty,39820.98,completed
36868,Артём Попов,Москва,40,social,2026-02-16 23:00:00,208427,2026-03-26 23:00:00,Sports,2498.8,completed
25605,Артём Попов,Самара,53,social,2025-01-09 11:00:00,147932,2025-03-26 11:00:00,Home,118980.58,
32988,Алексей Сидоров,Санкт-Петербург,27,advertising,2025-01-30 18:00:00,138919,2025-03-08 18:00:00,Home,110973.0,returned
1316,Мария Кузнецов,Казань,62,advertising,2025-11-02 14:00:00,174025,2026-02-18 14:00:00,Home,113815.62,pending
38988,Анна Смирнов,Казань,22,advertising,2025-07-23 08:00:00,201580,2025-08-29 08:00:00,Electronics,55145.03,
24626,Елена Сидоров,Екатеринбург,52,organic,2025-09-20 06:00:00,106347,2026-01-14 06:00:00,Beauty,93578.15,completed
133,Артём Морозов,Самара,33,organic,2026-03-15 23:00:00,110895,2026-05-21 23:00:00,Home,59026.22,completed
11033,Артём Сидоров,Москва,40,social,2025-11-08 06:00:00,159083,2026-03-08 06:00:00,Electronics,108423.85,cancelled
3344,Максим Сидоров,Казань,61,social,2026-04-08 14:00:00,104465,2026-04-13 14:00:00,Beauty,101637.94,completed
1381,Мария Петров,,35,,2026-03-31 12:00:00,161145,2026-06-15 12:00:00,Clothing,126517.51,completed
14654,Анна Попов,Самара,41,advertising,2025-07-26 14:00:00,196654,2025-08-29 14:00:00,Books,101958.24,pending
735,Мария Волков,Санкт-Петербург,35,,2025-01-14 04:00:00,198515,2025-05-08 04:00:00,Beauty,47672.27,
31776,Иван Петров,Москва,56,partner,2025-02-12 09:00:00,156677,2025-03-20 09:00:00,Home,81683.14,
29061,Дмитрий Морозов,Санкт-Петербург,38,email,2026-03-14 14:00:00,102474,2026-05-07 14:00:00,Clothing,116588.49,completed
23389,Артём Петров,Нижний Новгород,58,organic,2026-03-21 10:00:00,123429,2026-07-07 10:00:00,Home,85255.03,pending
8591,Иван Морозов,Санкт-Петербург,26,partner,2026-02-22 07:00:00,166904,2026-04-02 07:00:00,Beauty,34245.17,completed
24928,Артём Волков,Нижний Новгород,43,advertising,2025-08-13 20:00:00,200944,2025-12-06 20:00:00,Sports,82506.79,cancelled
33310,Алексей Морозов,Екатеринбург,58,organic,2025-03-26 01:00:00,123609,2025-05-08 01:00:00,Electronics,98650.36,returned
26270,Артём Кузнецов,Санкт-Петербург,59,advertising,2026-02-26 20:00:00,161826,2026-04-08 20:00:00,Books,1777.48,
25946,Дмитрий Иванов,Казань,50,,2026-02-21 07:00:00,206418,2026-04-01 07:00:00,Books,91192.58,completed
38652,Иван Смирнов,Санкт-Петербург,26,advertising,2025-01-25 15:00:00,135707,2025-04-22 15:00:00,Books,48667.34,cancelled
16206,Дмитрий Петров,Казань,63,email,2025-12-27 05:00:00,128943,2025-12-29 05:00:00,Electronics,42391.7,completed
10950,Алексей Кузнецов,Новосибирск,51,organic,2026-03-18 22:00:00,190841,2026-04-15 22:00:00,Beauty,21491.05,completed
16640,Мария Сидоров,Москва,57,partner,2025-03-11 23:00:00,199287,2025-03-14 23:00:00,Books,137240.18,returned
25803,Мария Попов,Казань,43,social,2025-11-25 00:00:00,166315,2026-02-22 00:00:00,Electronics,43818.35,cancelled
31106,Елена Петров,Новосибирск,33,advertising,2025-11-04 02:00:00,186866,2026-01-29 02:00:00,Electronics,96929.35,completed
6336,Анна Петров,Нижний Новгород,37,,2025-11-27 14:00:00,157263,2026-03-04 14:00:00,Sports,9746.6,
8278,Мария Кузнецов,Самара,63,partner,2025-11-26 11:00:00,110338,2026-03-22 11:00:00,Home,21277.77,returned
33387,Елена Смирнов,Самара,54,partner,2026-02-24 05:00:00,210251,2026-02-24 05:00:00,Clothing,4285.72,cancelled
1246,Алексей Кузнецов,Краснодар,50,social,2025-12-09 11:00:00,113846,2025-12-18 11:00:00,Sports,76263.41,completed
14881,Иван Волков,Нижний Новгород,50,organic,2025-08-19 05:00:00,137634,2025-12-06 05:00:00,Home,135990.35,cancelled
25032,Мария Попов,Москва,53,email,2025-04-03 20:00:00,195316,2025-04-12 20:00:00,Sports,98759.89,pending
34947,Мария Иванов,Краснодар,35,,2025-01-03 15:00:00,214697,2025-04-29 15:00:00,Sports,109728.49,pending
32009,Алексей Попов,Новосибирск,37,partner,2026-01-15 04:00:00,207685,2026-02-05 04:00:00,Home,82735.16,pending
16415,Дмитрий Кузнецов,Екатеринбург,51,email,2025-04-12 20:00:00,202085,2025-06-29 20:00:00,Electronics,129007.4,cancelled
4006,Алексей Петров,Краснодар,33,email,2025-11-22 20:00:00,120930,2025-11-28 20:00:00,Sports,95927.8,completed
12138,Дмитрий Волков,Краснодар,25,advertising,2025-06-21 14:00:00,164717,2025-08-04 14:00:00,Sports,64903.19,pending
1001,Ольга Иванов,Казань,30,advertising,2025-10-22 12:00:00,113402,2025-11-04 12:00:00,Home,48814.83,completed
28292,Елена Сидоров,Москва,38,partner,2025-10-27 17:00:00,151059,2025-11-09 17:00:00,Home,17294.34,
29688,Артём Сидоров,Санкт-Петербург,65,organic,2025-11-11 10:00:00,109174,2026-01-29 10:00:00,Home,75163.58,completed
10752,Артём Сидоров,Нижний Новгород,39,partner,2025-10-07 14:00:00,127373,2025-11-29 14:00:00,Electronics,64731.39,cancelled
15281,Мария Смирнов,Самара,58,email,2025-09-17 13:00:00,182674,2025-11-25 13:00:00,Sports,118003.74,pending
25950,Иван Петров,Екатеринбург,53,,2026-03-01 00:00:00,141603,2026-05-13 00:00:00,Beauty,94740.05,completed
35341,Сергей Попов,Краснодар,35,organic,2025-06-24 09:00:00,198628,2025-10-01 09:00:00,Beauty,140031.19,completed
14391,Ольга Сидоров,Нижний Новгород,47,social,2026-04-16 00:00:00,195940,2026-05-05 00:00:00,Home,35254.4,cancelled
4995,Дмитрий Морозов,Краснодар,25,,2026-04-26 18:00:00,107948,2026-08-22 18:00:00,Sports,86687.92,pending
19629,Елена Петров,Самара,54,email,2025-12-30 23:00:00,192257,2026-03-13 23:00:00,Electronics,54138.39,pending
37889,Максим Сидоров,Новосибирск,63,advertising,2026-01-09 13:00:00,210524,2026-02-20 13:00:00,Sports,32954.56,pending
14359,Анна Волков,Краснодар,30,partner,2025-12-03 15:00:00,167999,2026-03-19 15:00:00,Electronics,89054.99,pending
9860,Иван Смирнов,Самара,43,partner,2025-06-30 07:00:00,173033,2025-09-16 07:00:00,Books,51676.9,cancelled
8456,Артём Сидоров,Казань,54,,2025-04-27 23:00:00,123314,2025-06-03 23:00:00,Sports,114365.29,completed
12588,Максим Попов,Екатеринбург,55,organic,2025-01-07 03:00:00,171646,2025-03-12 03:00:00,Home,105988.56,
1348,Максим Сидоров,Казань,45,partner,2025-12-21 08:00:00,145223,2026-01-26 08:00:00,Sports,148486.24,
7309,Мария Морозов,Казань,28,organic,2026-02-24 12:00:00,175685,2026-04-25 12:00:00,Clothing,102503.71,pending
20214,Мария Петров,Казань,65,email,2025-08-13 06:00:00,210810,2025-10-14 06:00:00,Electronics,49797.1,completed
8417,Артём Петров,Нижний Новгород,19,organic,2025-06-20 21:00:00,169249,2025-09-02 21:00:00,Books,126113.21,returned
7847,Елена Сидоров,Самара,51,advertising,2025-09-18 22:00:00,137708,2025-09-21 22:00:00,Home,28012.2,completed
30162,Мария Попов,Краснодар,63,email,2026-01-25 05:00:00,113139,2026-02-06 05:00:00,Clothing,122337.6,completed
12551,Сергей Морозов,Санкт-Петербург,53,advertising,2026-01-06 07:00:00,142213,2026-03-13 07:00:00,Books,9354.4,completed
9218,Елена Иванов,Екатеринбург,43,organic,2026-01-07 02:00:00,208342,2026-02-10 02:00:00,Books,99852.54,returned
23607,Алексей Попов,Екатеринбург,64,advertising,2026-05-10 01:00:00,162754,2026-07-10 01:00:00,Home,43026.1,returned
22326,Дмитрий Кузнецов,Санкт-Петербург,62,social,2026-03-23 07:00:00,191872,2026-04-13 07:00:00,Beauty,128468.71,completed
6920,Ольга Морозов,Санкт-Петербург,23,,2026-01-11 14:00:00,182312,2026-02-25 14:00:00,Electronics,73272.15,completed
13387,Иван Сидоров,Самара,54,email,2026-01-26 09:00:00,132553,2026-05-09 09:00:00,Home,129841.39,
20359,Елена Кузнецов,Казань,52,,2025-10-16 18:00:00,218285,2025-11-30 18:00:00,Sports,115178.04,completed
37351,Сергей Морозов,Краснодар,52,social,2025-06-19 08:00:00,104279,2025-08-21 08:00:00,Electronics,118225.72,returned
19231,Максим Морозов,Санкт-Петербург,33,,2025-05-10 05:00:00,154683,2025-09-03 05:00:00,Beauty,65727.03,cancelled
30803,Ольга Сидоров,Екатеринбург,20,,2025-11-16 06:00:00,196401,2026-03-03 06:00:00,Sports,118527.57,completed
26266,Дмитрий Сидоров,Краснодар,27,,2025-04-02 14:00:00,140787,2025-05-25 14:00:00,Electronics,141508.63,
12452,Ольга Волков,Казань,50,organic,2025-11-14 04:00:00,108523,2026-01-16 04:00:00,Books,111893.22,completed
18530,Ольга Морозов,Санкт-Петербург,27,email,2025-10-15 16:00:00,128850,2025-12-10 16:00:00,Electronics,90460.07,completed
36765,Ольга Сидоров,Самара,37,advertising,2026-03-13 03:00:00,120735,2026-06-16 03:00:00,Books,66861.47,cancelled
34154,Елена Иванов,Казань,22,partner,2025-04-20 02:00:00,158975,2025-07-27 02:00:00,Electronics,139207.68,cancelled
7418,Елена Иванов,Новосибирск,30,organic,2025-06-29 16:00:00,167353,2025-07-24 16:00:00,Clothing,53782.7,
9830,Алексей Попов,Санкт-Петербург,29,organic,2026-02-20 15:00:00,134730,2026-03-31 15:00:00,Clothing,43444.35,returned
30408,Алексей Сидоров,Новосибирск,46,organic,2025-06-08 20:00:00,161766,2025-07-30 20:00:00,Beauty,123079.31,completed
36766,Максим Петров,Екатеринбург,45,partner,2025-12-07 01:00:00,124019,2026-03-03 01:00:00,Sports,27912.7,cancelled
25742,Анна Смирнов,Казань,49,advertising,2026-03-16 15:00:00,211951,2026-06-16 15:00:00,Sports,55967.61,completed
7866,Мария Морозов,Краснодар,56,social,2026-04-12 08:00:00,135213,2026-07-22 08:00:00,Electronics,18348.33,completed
33905,Алексей Сидоров,Краснодар,51,partner,2025-01-31 22:00:00,141104,2025-05-30 22:00:00,Books,94357.63,cancelled
33802,Анна Морозов,Екатеринбург,53,social,2025-07-19 02:00:00,202567,2025-09-22 02:00:00,Electronics,137983.54,completed
19049,Алексей Попов,Нижний Новгород,30,advertising,2025-03-27 18:00:00,215229,2025-03-31 18:00:00,Home,82385.08,completed
15714,Сергей Попов,Нижний Новгород,51,partner,2025-12-22 01:00:00,128812,2026-01-12 01:00:00,Books,134936.47,completed
14558,Сергей Морозов,Санкт-Петербург,33,social,2026-04-01 20:00:00,201913,2026-06-24 20:00:00,Clothing,10920.56,completed
24570,Дмитрий Кузнецов,Казань,27,organic,2025-08-04 23:00:00,217448,2025-09-08 23:00:00,Home,45246.17,completed
35421,Артём Иванов,Нижний Новгород,26,email,2025-06-12 01:00:00,202302,2025-08-04 01:00:00,Electronics,100746.45,
20686,Мария Кузнецов,Санкт-Петербург,38,advertising,2025-07-10 17:00:00,201754,2025-11-03 17:00:00,Beauty,129297.73,completed
5980,Алексей Иванов,Новосибирск,36,,2026-03-09 16:00:00,207372,2026-07-04 16:00:00,Books,35106.83,cancelled
31225,Ольга Сидоров,Казань,48,advertising,2025-05-28 14:00:00,161590,2025-07-12 14:00:00,Sports,13170.23,
17738,Анна Смирнов,Самара,37,social,2025-10-26 07:00:00,109541,2025-12-26 07:00:00,Clothing,147756.61,
22584,Алексей Смирнов,Москва,18,partner,2025-08-30 22:00:00,135088,2025-11-20 22:00:00,Sports,120028.77,completed
13014,Анна Кузнецов,Нижний Новгород,44,,2025-05-09 10:00:00,189941,2025-06-14 10:00:00,Beauty,107654.68,
33915,Максим Попов,Екатеринбург,43,social,2025-07-07 01:00:00,102990,2025-10-24 01:00:00,Beauty,22140.53,completed
13635,Сергей Иванов,Казань,34,social,2025-10-01 14:00:00,155301,2025-10-26 14:00:00,Sports,98576.63,pending
35378,Сергей Петров,Москва,37,email,2026-03-01 17:00:00,127369,2026-04-13 17:00:00,Books,96801.79,completed
29789,Сергей Попов,Москва,52,email,2025-06-08 00:00:00,201731,2025-08-17 00:00:00,Sports,67372.19,completed
22149,Ольга Сидоров,Нижний Новгород,41,advertising,2025-02-13 03:00:00,121559,2025-05-26 03:00:00,Home,96488.08,pending
32884,Алексей Морозов,Краснодар,51,advertising,2025-08-26 01:00:00,111470,2025-09-24 01:00:00,Sports,30112.33,returned
16116,Анна Волков,Москва,60,email,2025-06-02 04:00:00,137164,2025-07-27 04:00:00,Beauty,25393.95,completed
4893,Сергей Смирнов,Самара,47,,2025-04-07 22:00:00,125277,2025-05-11 22:00:00,Books,16000.81,completed
4714,Иван Петров,Екатеринбург,55,advertising,2026-02-28 12:00:00,127606,2026-06-02 12:00:00,Sports,68677.52,completed
2424,Елена Кузнецов,Казань,55,,2025-12-17 10:00:00,136346,2025-12-25 10:00:00,Clothing,42481.82,cancelled
22570,Иван Сидоров,Москва,26,email,2026-03-16 01:00:00,111582,2026-04-05 01:00:00,Electronics,34781.72,pending
704,Алексей Попов,Самара,32,organic,2025-02-11 19:00:00,206239,2025-06-04 19:00:00,Electronics,145095.88,pending
17419,Алексей Морозов,Краснодар,28,partner,2025-10-03 07:00:00,179954,2025-12-21 07:00:00,Clothing,133852.82,returned
28770,Ольга Смирнов,Новосибирск,63,email,2025-03-21 13:00:00,173313,2025-06-02 13:00:00,Clothing,145220.56,returned
35972,Елена Смирнов,Новосибирск,45,organic,2025-12-26 18:00:00,171668,2026-02-12 18:00:00,Sports,59160.87,
163,Анна Кузнецов,Екатеринбург,20,social,2025-02-20 15:00:00,125096,2025-06-19 15:00:00,Home,84190.63,completed
3972,Анна Кузнецов,Краснодар,49,organic,2025-03-15 18:00:00,131334,2025-04-19 18:00:00,Electronics,15922.54,pending
22191,Елена Смирнов,Екатеринбург,51,,2025-01-16 04:00:00,126793,2025-02-27 04:00:00,Clothing,119167.51,returned
20486,Анна Кузнецов,Екатеринбург,60,,2025-07-21 22:00:00,175623,2025-08-01 22:00:00,Beauty,27684.95,pending
28659,Артём Попов,Москва,51,organic,2025-04-05 06:00:00,135908,2025-06-05 06:00:00,Home,116911.42,pending
10590,Сергей Кузнецов,Краснодар,61,email,2025-06-11 07:00:00,208276,2025-09-04 07:00:00,Home,113652.17,cancelled
26795,Елена Морозов,Екатеринбург,28,,2025-08-12 14:00:00,109742,2025-12-05 14:00:00,Home,88295.39,returned
31125,Мария Кузнецов,Санкт-Петербург,54,advertising,2026-04-21 02:00:00,197482,2026-08-06 02:00:00,Clothing,3041.42,pending
3664,Ольга Морозов,Нижний Новгород,38,social,2025-12-09 13:00:00,176121,2026-04-02 13:00:00,Home,136743.95,completed
29833,Елена Попов,Нижний Новгород,19,partner,2025-10-15 17:00:00,215006,2025-11-17 17:00:00,Books,119344.55,
36463,Ольга Кузнецов,Новосибирск,36,email,2026-01-31 12:00:00,201437,2026-04-19 12:00:00,Sports,36318.71,pending
29852,Максим Смирнов,Самара,19,advertising,2025-04-03 09:00:00,121370,2025-05-22 09:00:00,Home,123176.1,completed
3854,Сергей Смирнов,Санкт-Петербург,53,email,2026-03-26 04:00:00,177201,2026-04-03 04:00:00,Electronics,74932.87,pending
